IRIS;REG;DEP;TYP_IRIS;P18_LOG;P18_RP;P18_RSECOCC
393540000;27;39;Z;181;156;8
393550000;27;39;Z;172;125;18
393560000;27;39;Z;107;86;17
393590000;27;39;Z;13;11;1
393600000;27;39;Z;97;68;11
393610000;27;39;Z;103;83;10
393620000;27;39;Z;1717;1450;32
393630000;27;39;Z;69;44;22
393640000;27;39;Z;244;219;6
393650000;27;39;Z;650;560;24
393660000;27;39;Z;123;94;19
393670000;27;39;Z;1312;1017;150
393680101;27;39;H;1157;791;59
393680102;27;39;H;1058;834;57
393680103;27;39;H;802;640;6
393680201;27;39;H;262;203;38
393700000;27;39;Z;561;484;27
393720000;27;39;Z;51;41;3
393730000;27;39;Z;195;77;90
393750000;27;39;Z;59;51;7
393760000;27;39;Z;40;34;3
393770000;27;39;Z;104;75;16
393780000;27;39;Z;422;337;68
393790000;27;39;Z;252;226;8
393800000;27;39;Z;30;22;6
393810000;27;39;Z;63;42;11
393850000;27;39;Z;321;238;49
393860000;27;39;Z;40;31;6
393870000;27;39;Z;143;122;9
393880000;27;39;Z;140;99;29
393890000;27;39;Z;305;262;18
393900000;27;39;Z;142;120;10
393910000;27;39;Z;218;175;17
393920000;27;39;Z;132;93;24
393930000;27;39;Z;37;30;2
393940000;27;39;Z;60;38;18
393960000;27;39;Z;576;484;20
393970000;27;39;Z;946;740;78
393980000;27;39;Z;174;146;10
393990000;27;39;Z;206;160;17
394000000;27;39;Z;77;60;6
394010000;27;39;Z;120;101;13
394020000;27;39;Z;179;155;5
394030000;27;39;Z;121;102;10
394040000;27;39;Z;240;209;13
394050000;27;39;Z;448;420;10
394060000;27;39;Z;127;112;4
394070000;27;39;Z;215;155;34
394080000;27;39;Z;88;66;13
394090000;27;39;Z;78;59;4
394110000;27;39;Z;821;738;20
394120000;27;39;Z;153;133;4
394130000;27;39;Z;317;166;122
394150000;27;39;Z;563;486;28
394180000;27;39;Z;59;49;6
394190000;27;39;Z;34;24;4
394200000;27;39;Z;128;93;27
394210000;27;39;Z;121;111;7
394220000;27;39;Z;260;231;13
394230000;27;39;Z;64;50;13
394240000;27;39;Z;144;82;51
394250000;27;39;Z;65;43;19
394260000;27;39;Z;133;103;18
394270000;27;39;Z;34;28;4
394280000;27;39;Z;16;14;2
394290000;27;39;Z;231;185;16
394300000;27;39;Z;58;50;7
394310000;27;39;Z;145;136;3
394320000;27;39;Z;66;56;3
394340000;27;39;Z;2430;2064;99
394350000;27;39;Z;446;303;86
394360000;27;39;Z;106;81;14
394370000;27;39;Z;165;119;37
394390000;27;39;Z;331;256;52
394410000;27;39;Z;1458;515;942
394430000;27;39;Z;72;57;8
394440000;27;39;Z;45;27;12
394450000;27;39;Z;153;121;22
394460000;27;39;Z;131;113;9
394470000;27;39;Z;120;109;4
394480000;27;39;Z;261;228;17
394490000;27;39;Z;129;109;12
394510000;27;39;Z;236;223;3
394520000;27;39;Z;249;220;16
394530000;27;39;Z;228;192;14
394540000;27;39;Z;48;39;3
394550000;27;39;Z;37;25;7
394560000;27;39;Z;162;150;2
394570000;27;39;Z;30;23;5
394580000;27;39;Z;146;124;7
394600000;27;39;Z;116;84;6
394610000;27;39;Z;48;36;7
394620000;27;39;Z;329;286;24
394630000;27;39;Z;108;90;17
394640000;27;39;Z;101;89;7
394650000;27;39;Z;85;77;2
394660000;27;39;Z;80;62;11
394670000;27;39;Z;108;78;24
394680000;27;39;Z;86;60;18
394690000;27;39;Z;55;49;3
394700000;27;39;Z;3609;1778;1684
394710000;27;39;Z;386;326;38
394720000;27;39;Z;140;108;19
394730000;27;39;Z;59;39;12
394740000;27;39;Z;180;161;5
394750000;27;39;Z;1358;1123;80
394760000;27;39;Z;841;747;9
394770000;27;39;Z;121;109;3
394780101;27;39;H;1289;890;95
394780102;27;39;H;1098;813;74
394780103;27;39;H;962;759;17
394780104;27;39;H;1358;1072;38
394780105;27;39;H;561;412;3
394780106;27;39;A;61;50;0
394780107;27;39;D;99;72;19
394780108;27;39;D;101;73;22
394780109;27;39;D;158;108;41
394780110;27;39;D;53;47;3
394780111;27;39;D;133;76;37
394780112;27;39;D;70;33;34
394790000;27;39;Z;128;102;16
394800000;27;39;Z;127;115;3
394810000;27;39;Z;207;179;14
394850000;27;39;Z;561;368;139
394860000;27;39;Z;69;53;11
394870000;27;39;Z;1048;806;142
394890000;27;39;Z;272;205;31
394900000;27;39;Z;133;116;6
394910000;27;39;Z;1198;1026;47
394920000;27;39;Z;109;92;13
394930000;27;39;Z;214;106;90
394940000;27;39;Z;207;158;34
394950000;27;39;Z;41;27;11
394970000;27;39;Z;52;39;7
394980000;27;39;Z;265;240;9
394990000;27;39;Z;86;72;7
395000000;27;39;Z;1837;1240;233
395010000;27;39;Z;484;449;8
395020000;27;39;Z;150;127;21
395030000;27;39;Z;176;160;3
395040000;27;39;Z;172;106;54
395050000;27;39;Z;58;33;20
395070000;27;39;Z;44;36;7
395080000;27;39;Z;458;339;38
395100000;27;39;Z;721;372;233
395110000;27;39;Z;38;27;9
395120000;27;39;Z;29;26;2
395130000;27;39;Z;122;110;4
395140000;27;39;Z;92;76;7
395170000;27;39;Z;344;249;65
395180000;27;39;Z;56;31;17
395190000;27;39;Z;111;81;29
395200000;27;39;Z;265;227;8
395220000;27;39;Z;73;56;12
395230000;27;39;Z;115;89;11
395250000;27;39;Z;201;176;5
395260000;27;39;Z;2030;1842;15
395270000;27;39;Z;64;50;8
395280000;27;39;Z;205;159;32
395290000;27;39;Z;36;30;0
395300000;27;39;Z;523;402;79
395310000;27;39;Z;113;82;21
395320000;27;39;Z;33;19;12
395330000;27;39;Z;144;102;31
395340000;27;39;Z;186;100;71
395350000;27;39;Z;240;207;7
395370000;27;39;Z;232;201;11
395380000;27;39;Z;56;23;31
395390000;27;39;Z;164;128;18
395400000;27;39;Z;95;80;9
395430000;27;39;Z;100;85;4
395450000;27;39;Z;102;76;21
395460000;27;39;Z;183;152;11
395470000;27;39;Z;353;289;22
395480000;27;39;Z;47;33;6
395500000;27;39;Z;118;86;26
395510000;27;39;Z;104;54;18
395520000;27;39;Z;207;164;18
395530000;27;39;Z;146;128;5
395540000;27;39;Z;120;94;15
395550000;27;39;Z;121;95;14
395560000;27;39;Z;58;40;8
395570000;27;39;Z;125;93;22
395580000;27;39;Z;146;124;16
395590000;27;39;Z;217;179;21
395600000;27;39;Z;327;270;24
395610000;27;39;Z;227;167;24
395650000;27;39;Z;53;42;5
395670000;27;39;Z;178;138;4
395680000;27;39;Z;34;26;7
395690000;27;39;Z;284;242;20
395700000;27;39;Z;106;90;10
395710000;27;39;Z;104;90;8
395720000;27;39;Z;198;171;16
395730000;27;39;Z;376;344;3
395740000;27;39;Z;369;327;24
395750000;27;39;Z;54;45;5
395760000;27;39;Z;526;413;66
395770000;27;39;Z;201;158;18
395790000;27;39;Z;474;415;21
395810000;27;39;Z;106;99;6
395820000;27;39;Z;453;358;75
395830000;27;39;Z;159;97;48
395840000;27;39;Z;89;72;13
395850000;27;39;Z;21;9;12
395860000;27;39;Z;23;19;2
400010101;75;40;H;1589;1367;44
400010102;75;40;H;2020;1652;69
400020000;75;40;Z;811;685;57
400030000;75;40;Z;129;118;0
400040000;75;40;Z;1078;912;95
400050000;75;40;Z;121;92;12
400060000;75;40;Z;386;322;16
400070000;75;40;Z;88;74;9
400080000;75;40;Z;60;44;12
400110000;75;40;Z;169;150;13
400120000;75;40;Z;122;112;4
400130000;75;40;Z;67;50;8
400140000;75;40;Z;185;155;16
400150000;75;40;Z;72;32;35
400160000;75;40;Z;117;104;9
400170000;75;40;Z;190;161;12
400180000;75;40;Z;176;158;2
400190000;75;40;Z;862;542;267
400200000;75;40;Z;294;262;7
400210000;75;40;Z;544;381;157
400220000;75;40;Z;229;170;35
400230000;75;40;Z;197;163;14
400240000;75;40;Z;121;107;4
400250000;75;40;Z;408;361;13
400260000;75;40;Z;159;144;0
400270000;75;40;Z;82;70;9
400280000;75;40;Z;127;110;8
400290000;75;40;Z;148;125;8
400300000;75;40;Z;34;25;5
400310000;75;40;Z;568;506;16
400320000;75;40;Z;131;90;31
400330000;75;40;Z;92;70;12
400340000;75;40;Z;271;245;14
400350000;75;40;Z;269;230;7
400360000;75;40;Z;1842;1586;122
400370000;75;40;Z;809;738;25
400380000;75;40;Z;60;50;5
400390000;75;40;Z;80;61;14
400400000;75;40;Z;203;158;31
400410000;75;40;Z;61;52;3
400420000;75;40;Z;143;126;7
400430000;75;40;Z;623;368;218
400440000;75;40;Z;412;370;21
400460101;75;40;H;5419;1582;3715
400460102;75;40;H;1675;1401;210
400460103;75;40;H;2394;1992;300
400460104;75;40;H;2612;2058;446
400470000;75;40;Z;138;115;9
400490000;75;40;Z;185;158;6
400500000;75;40;Z;93;81;11
400510000;75;40;Z;343;306;13
400520000;75;40;Z;120;103;11
400530000;75;40;Z;224;149;21
400540000;75;40;Z;156;120;24
400550000;75;40;Z;583;540;5
400560000;75;40;Z;432;357;40
400570000;75;40;Z;147;118;21
400580000;75;40;Z;143;107;19
400590000;75;40;Z;379;331;28
400600000;75;40;Z;117;81;29
400610000;75;40;Z;497;437;9
400620000;75;40;Z;208;194;10
400630000;75;40;Z;379;355;4
400640000;75;40;Z;90;74;4
400650101;75;40;H;2730;1659;1009
400650102;75;40;H;6110;1815;4240
400650103;75;40;H;2640;1297;1278
400660000;75;40;Z;243;221;11
400670000;75;40;Z;319;277;18
400680000;75;40;Z;361;238;108
400690000;75;40;Z;183;166;3
400700000;75;40;Z;212;168;20
400710000;75;40;Z;272;244;11
400720000;75;40;Z;105;86;10
400730000;75;40;Z;62;52;5
400740000;75;40;Z;254;216;6
400750000;75;40;Z;1242;1012;114
400760000;75;40;Z;207;183;6
400770000;75;40;Z;375;325;19
400780000;75;40;Z;208;176;12
400790000;75;40;Z;66;56;3
400800000;75;40;Z;546;467;32
400810000;75;40;Z;202;176;15
400820000;75;40;Z;120;111;6
400830000;75;40;Z;72;58;4
400840000;75;40;Z;343;313;8
400850000;75;40;Z;262;188;53
400860000;75;40;Z;232;197;18
400870000;75;40;Z;190;159;13
400880101;75;40;H;1535;1147;186
400880102;75;40;H;3351;2079;761
400880103;75;40;H;2546;1690;727
400880104;75;40;H;1499;1402;52
400880105;75;40;H;1716;1499;42
400880106;75;40;H;1992;1354;474
400880107;75;40;H;2508;1698;590
400880108;75;40;H;1031;837;34
400890000;75;40;Z;412;356;20
400900000;75;40;Z;255;209;17
400910000;75;40;Z;340;296;15
400920000;75;40;Z;109;101;3
400930000;75;40;Z;158;115;30
400940000;75;40;Z;479;337;109
400950000;75;40;Z;320;279;16
400960000;75;40;Z;67;50;11
400970000;75;40;Z;600;219;375
400980000;75;40;Z;157;140;10
400990000;75;40;Z;150;131;11
401000000;75;40;Z;221;181;22
401010000;75;40;Z;235;204;17
401020000;75;40;Z;798;597;64
401030000;75;40;Z;271;242;8
401040000;75;40;Z;600;536;25
401050000;75;40;Z;236;183;25
401060000;75;40;Z;88;80;3
401080000;75;40;Z;562;361;190
401090000;75;40;Z;221;195;8
401100000;75;40;Z;388;291;59
401110000;75;40;Z;338;288;11
401120000;75;40;Z;46;43;0
401130000;75;40;Z;231;207;8
401140000;75;40;Z;184;153;21
401150000;75;40;Z;138;121;13
401160000;75;40;Z;139;116;9
401170000;75;40;Z;1267;1087;26
401180000;75;40;Z;773;652;39
401190000;75;40;Z;2567;2299;46
401200000;75;40;Z;308;249;33
401210000;75;40;Z;134;113;10
401220000;75;40;Z;435;405;8
401230000;75;40;Z;582;496;57
401240000;75;40;Z;72;57;10
401250000;75;40;Z;647;582;30
401260000;75;40;Z;890;808;23
401270000;75;40;Z;320;257;22
401280000;75;40;Z;321;283;11
401290000;75;40;Z;399;345;33
401300000;75;40;Z;73;62;8
401310000;75;40;Z;435;325;62
401320000;75;40;Z;725;623;35
401330000;75;40;Z;3552;2858;512
401340000;75;40;Z;1432;1230;92
401350000;75;40;Z;499;371;57
401360000;75;40;Z;82;66;4
401370000;75;40;Z;138;119;7
401380000;75;40;Z;126;109;4
401390000;75;40;Z;259;234;4
401400000;75;40;Z;110;75;13
401410000;75;40;Z;146;125;9
401420000;75;40;Z;482;423;43
401430000;75;40;Z;166;134;18
401440000;75;40;Z;135;110;15
401450000;75;40;Z;326;278;17
401460000;75;40;Z;85;77;4
401470000;75;40;Z;206;172;15
401480000;75;40;Z;44;34;4
401490000;75;40;Z;260;181;57
401500000;75;40;Z;2319;992;1249
401510000;75;40;Z;201;182;8
401520000;75;40;Z;589;460;97
401530000;75;40;Z;126;112;1
401540000;75;40;Z;272;165;84
401550000;75;40;Z;981;712;166
401560000;75;40;Z;242;212;17
401570000;75;40;Z;1868;786;994
401580000;75;40;Z;216;141;43
401590000;75;40;Z;159;133;3
401600000;75;40;Z;102;84;9
401610000;75;40;Z;81;49;22
401620000;75;40;Z;246;223;5
401630000;75;40;Z;362;257;86
401640000;75;40;Z;197;149;28
401650000;75;40;Z;224;180;33
401660000;75;40;Z;39;34;1
401670000;75;40;Z;436;316;106
401680000;75;40;Z;1113;927;94
401690000;75;40;Z;101;57;38
401700000;75;40;Z;110;94;15
401710000;75;40;Z;96;60;26
401720000;75;40;Z;151;120;16
401730000;75;40;Z;68;62;1
401740000;75;40;Z;36;33;2
401750000;75;40;Z;214;188;6
401760000;75;40;Z;67;48;8
401770000;75;40;Z;140;126;2
401780000;75;40;Z;295;267;12
401790000;75;40;Z;854;781;20
401800000;75;40;Z;526;473;12
401810000;75;40;Z;1225;451;734
401820000;75;40;Z;709;412;238
401830000;75;40;Z;504;440;20
401840101;75;40;H;1715;1348;327
401840102;75;40;H;4292;1260;2968
401840103;75;40;H;1491;1134;307
401850000;75;40;Z;197;166;13
401860000;75;40;Z;369;330;23
401870000;75;40;Z;3403;572;2758
401880000;75;40;Z;240;194;18
401890000;75;40;Z;54;42;7
401900000;75;40;Z;177;158;9
401910000;75;40;Z;316;267;17
401920101;75;40;H;984;879;11
401920102;75;40;H;1281;1123;17
401920103;75;40;H;905;853;8
401920104;75;40;H;1480;1278;35
401920105;75;40;H;2110;1698;107
401920106;75;40;H;2252;1944;82
401920107;75;40;H;2121;1745;60
401920108;75;40;A;168;152;0
401920109;75;40;H;900;847;3
401920110;75;40;H;1291;1214;5
401920111;75;40;H;1563;1372;17
401920112;75;40;H;1426;1370;19
401930000;75;40;Z;42;30;2
401940000;75;40;Z;609;487;31
401950000;75;40;Z;300;252;21
401960000;75;40;Z;268;227;21
401970000;75;40;Z;2764;2348;193
401980000;75;40;Z;103;80;15
401990000;75;40;Z;130;111;6
402000000;75;40;Z;422;326;57
402010000;75;40;Z;724;590;44
402020000;75;40;Z;1534;1411;36
402030000;75;40;Z;178;154;6
402040000;75;40;Z;133;113;7
402050000;75;40;Z;120;108;8
402060000;75;40;Z;192;163;9
402070000;75;40;Z;635;594;15
402080000;75;40;Z;171;156;5
402090000;75;40;Z;3060;2499;372
402100000;75;40;Z;632;449;119
402110000;75;40;Z;365;293;48
402120000;75;40;Z;465;399;32
402130000;75;40;Z;311;248;46
402140000;75;40;Z;250;209;18
402150000;75;40;Z;166;131;23
402160000;75;40;Z;100;86;3
402170000;75;40;Z;3617;2835;614
402180000;75;40;Z;300;226;52
402190000;75;40;Z;40;37;0
402200000;75;40;Z;74;63;9
402210000;75;40;Z;201;164;13
402220000;75;40;Z;354;279;34
402230000;75;40;Z;109;95;11
402240000;75;40;Z;1960;1621;85
402250000;75;40;Z;105;84;8
402260000;75;40;Z;113;94;11
402270000;75;40;Z;913;683;179
402280000;75;40;Z;776;671;24
402290000;75;40;Z;946;731;134
402300000;75;40;Z;1373;1235;48
402310000;75;40;Z;565;479;48
402320000;75;40;Z;120;100;12
402330000;75;40;Z;1564;1327;108
402340000;75;40;Z;421;376;19
402350000;75;40;Z;345;280;30
402360000;75;40;Z;383;346;9
402370000;75;40;Z;383;303;44
402380000;75;40;Z;307;261;22
402390000;75;40;Z;48;45;1
402400000;75;40;Z;247;221;15
402420000;75;40;Z;53;42;3
402430000;75;40;Z;1536;1324;77
402440000;75;40;Z;579;500;17
402450000;75;40;Z;1124;912;50
402460000;75;40;Z;731;526;127
402470000;75;40;Z;90;76;7
402480000;75;40;Z;818;710;53
402490000;75;40;Z;261;209;10
402500000;75;40;Z;317;287;5
402510000;75;40;Z;187;163;13
402520000;75;40;Z;297;265;25
402530000;75;40;Z;313;269;11
402540000;75;40;Z;207;176;7
402550000;75;40;Z;224;203;11
402560000;75;40;Z;345;295;33
402570000;75;40;Z;842;589;226
402580000;75;40;Z;115;100;6
402590000;75;40;Z;218;186;13
402600000;75;40;Z;189;172;5
402610000;75;40;Z;1277;1139;65
402620000;75;40;Z;171;137;22
402630000;75;40;Z;197;166;16
402640000;75;40;Z;786;677;33
402650000;75;40;Z;75;50;13
402660000;75;40;Z;1789;825;870
402670000;75;40;Z;583;459;67
402680000;75;40;Z;305;259;21
402690000;75;40;Z;569;511;22
402700000;75;40;Z;244;194;23
402710000;75;40;Z;526;445;40
402720000;75;40;Z;757;663;36
402730000;75;40;Z;2638;2365;111
402740000;75;40;Z;651;589;18
402750000;75;40;Z;275;254;12
402760000;75;40;Z;256;162;77
402770000;75;40;Z;357;322;15
402780000;75;40;Z;557;449;77
402790101;75;40;H;2014;1665;254
402790102;75;40;H;1369;1214;48
402790103;75;40;H;1845;1303;484
402790104;75;40;H;1238;1161;36
402790105;75;40;H;1754;1549;80
402800000;75;40;Z;811;756;9
402810101;75;40;H;1684;1552;27
402810102;75;40;H;1517;1395;28
402810103;75;40;H;1710;1572;19
402820000;75;40;Z;2584;2269;55
402830000;75;40;Z;1439;1287;48
402840101;75;40;H;1801;1539;70
402840102;75;40;H;2446;2199;84
402850000;75;40;Z;302;270;21
402860000;75;40;Z;573;477;25
402870000;75;40;Z;2861;1926;820
402880000;75;40;Z;560;509;10
402890000;75;40;Z;95;87;2
402900000;75;40;Z;62;49;4
402910000;75;40;Z;832;682;111
402920000;75;40;Z;686;604;35
402930000;75;40;Z;577;467;41
402940000;75;40;Z;733;659;12
402950000;75;40;Z;555;441;60
402960000;75;40;Z;7158;1886;5189
402970000;75;40;Z;118;93;18
402980000;75;40;Z;204;169;25
402990000;75;40;Z;92;80;5
403000000;75;40;Z;427;405;2
403010000;75;40;Z;54;49;4
403030000;75;40;Z;185;139;27
403040000;75;40;Z;5528;1714;3614
403050000;75;40;Z;102;84;11
403060000;75;40;Z;362;291;33
403070000;75;40;Z;683;501;129
403080000;75;40;Z;409;377;14
403090000;75;40;Z;539;466;28
403100101;75;40;H;2238;1789;332
403100102;75;40;H;4247;2077;2032
403110000;75;40;Z;294;243;33
403120101;75;40;H;1374;1106;204
403120102;75;40;H;1257;1129;77
403120103;75;40;H;1279;1169;49
403120104;75;40;H;1649;1539;53
403120105;75;40;H;728;664;26
403130000;75;40;Z;1845;1555;53
403140000;75;40;Z;609;551;19
403150000;75;40;Z;341;316;10
403160000;75;40;Z;416;352;26
403170000;75;40;Z;1682;1405;183
403180000;75;40;Z;153;124;13
403190000;75;40;Z;176;111;36
403200000;75;40;Z;269;249;4
403210000;75;40;Z;129;112;9
403220000;75;40;Z;139;88;43
403230000;75;40;Z;162;126;29
403240000;75;40;Z;117;111;4
403250000;75;40;Z;160;124;16
403260000;75;40;Z;1357;645;684
403270000;75;40;Z;128;99;14
403280000;75;40;Z;4128;877;3194
403290000;75;40;Z;233;207;12
403300000;75;40;Z;189;149;21
403310000;75;40;Z;1280;1080;41
403320000;75;40;Z;1175;988;121
403330000;75;40;Z;694;600;24
403340000;75;40;Z;184;166;3
410010000;24;41;Z;98;83;3
410020000;24;41;Z;458;361;37
410030000;24;41;Z;295;271;6
410040000;24;41;Z;206;125;61
410060000;24;41;Z;239;185;41
410070000;24;41;Z;409;312;42
410080000;24;41;Z;385;293;55
410090000;24;41;Z;321;297;8
410100000;24;41;Z;505;395;34
410120000;24;41;Z;151;101;34
410130000;24;41;Z;155;118;22
410140000;24;41;Z;116;74;36
410160000;24;41;Z;560;430;52
410170000;24;41;Z;380;291;37
410180101;24;41;H;1379;1226;12
410180102;24;41;H;531;473;6
410180201;24;41;A;505;479;3
410180301;24;41;H;768;640;9
410180302;24;41;H;978;820;18
410180401;24;41;H;1465;1272;12
410180402;24;41;H;1150;962;16
410180501;24;41;H;2810;2088;207
410180502;24;41;H;1478;1250;43
410180503;24;41;H;2234;1660;200
410180601;24;41;H;1362;1186;53
410180602;24;41;H;2077;1690;86
410180701;24;41;H;1459;1242;50
410180801;24;41;H;1805;1582;30
410180901;24;41;H;1018;895;24
410181001;24;41;H;951;843;6
410181101;24;41;H;759;717;0
410181102;24;41;H;647;584;3
410181201;24;41;H;1465;1204;62
410181202;24;41;H;1890;1692;35
410190000;24;41;Z;49;42;1
410200000;24;41;Z;280;211;39
410220000;24;41;Z;127;65;45
410240000;24;41;Z;164;84;62
410250000;24;41;Z;763;610;47
410260000;24;41;Z;165;80;63
410270000;24;41;Z;76;58;11
410280000;24;41;Z;251;185;47
410290000;24;41;Z;691;609;49
410300000;24;41;Z;140;105;19
410310000;24;41;Z;1292;1145;67
410320000;24;41;Z;1167;1053;28
410340000;24;41;Z;68;48;7
410350000;24;41;Z;296;252;17
410360000;24;41;Z;323;208;89
410370000;24;41;Z;102;83;12
410380000;24;41;Z;237;190;27
410390000;24;41;Z;370;302;10
410400000;24;41;Z;379;339;14
410410000;24;41;Z;120;83;25
410420000;24;41;Z;312;220;50
410430000;24;41;Z;987;755;126
410440000;24;41;Z;727;491;117
410450000;24;41;Z;600;485;59
410460000;24;41;Z;1426;475;872
410470000;24;41;Z;2432;2217;44
410480000;24;41;Z;164;101;37
410490000;24;41;Z;560;451;43
410500000;24;41;Z;524;424;51
410510000;24;41;Z;600;470;61
410520000;24;41;Z;542;476;35
410530000;24;41;Z;323;230;51
410540000;24;41;Z;171;135;26
410550000;24;41;Z;1254;1077;68
410570000;24;41;Z;86;68;7
410580000;24;41;Z;94;73;8
410590000;24;41;Z;3591;3049;189
410600000;24;41;Z;427;337;25
410610000;24;41;Z;666;601;27
410620000;24;41;Z;280;226;23
410630000;24;41;Z;338;243;35
410650000;24;41;Z;253;225;9
410660000;24;41;Z;226;191;14
410670000;24;41;Z;1509;1254;105
410680000;24;41;Z;295;222;43
410690000;24;41;Z;164;124;26
410700000;24;41;Z;466;276;147
410710000;24;41;Z;313;234;64
410720000;24;41;Z;189;162;9
410730000;24;41;Z;387;305;50
410740000;24;41;Z;744;580;83
410750000;24;41;Z;600;450;65
410770000;24;41;Z;75;59;12
410780000;24;41;Z;380;313;29
410790000;24;41;Z;68;52;13
410800000;24;41;Z;726;610;44
410810000;24;41;Z;114;98;6
410830000;24;41;Z;344;250;61
410840000;24;41;Z;662;477;104
410850000;24;41;Z;633;473;101
410860000;24;41;Z;334;269;21
410870000;24;41;Z;243;160;54
410880000;24;41;Z;162;100;52
410890000;24;41;Z;166;93;53
410900000;24;41;Z;137;114;17
410910000;24;41;Z;542;513;4
410930000;24;41;Z;131;109;5
410940000;24;41;Z;547;486;26
410950000;24;41;Z;690;483;117
410960000;24;41;Z;282;164;100
410970000;24;41;Z;1065;832;138
410980000;24;41;Z;95;78;6
410990000;24;41;Z;309;229;67
411000000;24;41;Z;122;79;30
411010000;24;41;Z;602;536;8
411020000;24;41;Z;220;169;34
411030000;24;41;Z;209;187;10
411040000;24;41;Z;1090;944;57
411050000;24;41;Z;486;365;51
411060000;24;41;Z;2522;2094;99
411070000;24;41;Z;245;207;20
411080000;24;41;Z;64;52;5
411090000;24;41;Z;344;313;13
411100000;24;41;Z;497;369;68
411120000;24;41;Z;143;109;18
411130000;24;41;Z;169;103;44
411140000;24;41;Z;145;118;18
411150000;24;41;Z;239;178;34
411160000;24;41;Z;98;83;6
411180000;24;41;Z;146;100;25
411190000;24;41;Z;181;139;32
411200000;24;41;Z;749;568;95
411210000;24;41;Z;16;12;3
411220000;24;41;Z;155;108;18
411230000;24;41;Z;311;242;30
411240000;24;41;Z;156;134;5
411250000;24;41;Z;481;350;85
411260000;24;41;Z;685;518;111
411270000;24;41;Z;250;164;53
411280000;24;41;Z;337;313;6
411290000;24;41;Z;330;283;21
411300000;24;41;Z;315;275;21
411310000;24;41;Z;475;377;53
411320000;24;41;Z;190;146;18
411340000;24;41;Z;326;282;17
411350000;24;41;Z;587;425;80
411360101;24;41;H;774;702;10
411360102;24;41;H;1223;1076;58
411360103;24;41;H;1195;992;50
411370000;24;41;Z;306;239;46
411380000;24;41;Z;158;144;3
411390000;24;41;Z;698;519;112
411400000;24;41;Z;478;351;71
411410000;24;41;Z;193;140;33
411420000;24;41;Z;1244;1065;89
411430000;24;41;Z;913;691;70
411440000;24;41;Z;452;364;51
411450000;24;41;Z;378;330;22
411460000;24;41;Z;577;440;50
411470000;24;41;Z;899;805;21
411480000;24;41;Z;666;603;25
411490000;24;41;Z;2303;1836;137
411500000;24;41;Z;1627;1468;54
411510000;24;41;Z;2792;2077;259
411520000;24;41;Z;384;284;58
411530000;24;41;Z;101;71;22
411540000;24;41;Z;718;483;137
411550000;24;41;Z;666;545;58
411560000;24;41;Z;209;193;8
411570000;24;41;Z;790;651;74
411580000;24;41;Z;1154;1012;41
411590000;24;41;Z;733;553;99
411600000;24;41;Z;178;141;19
411610000;24;41;Z;1456;1105;197
411630000;24;41;Z;60;50;3
411640000;24;41;Z;1554;1241;154
411660000;24;41;Z;195;161;15
411670000;24;41;Z;1886;1590;128
411680000;24;41;Z;130;98;21
411710000;24;41;Z;945;762;52
411720000;24;41;Z;141;96;29
411730000;24;41;Z;1778;1427;140
411740000;24;41;Z;103;77;15
411750000;24;41;Z;610;496;63
411760000;24;41;Z;630;397;109
411770000;24;41;Z;193;94;82
411780000;24;41;Z;40;31;6
411790000;24;41;Z;132;89;20
